WormBaseID,ElasticNet_Coef
WBGene00003889,0.2634229815
WBGene00003890,0.1414791751
WBGene00003906,-0.180388696
WBGene00003907,-0.2023361918
WBGene00003912,0.0713698106
WBGene00003917,0.0485908748
WBGene00003919,0.3246417624
WBGene00003931,0.147415023
WBGene00003932,0.0982651867
WBGene00003933,-0.4535262577
WBGene00003939,0.1643543942
WBGene00003954,0.5310593149
WBGene00003956,-0.0081772338
WBGene00003960,0.0503268997
WBGene00003965,0.3645598316
WBGene00003970,0.1836322244
WBGene00003975,0.2919473752
WBGene00003976,0.1962495228
WBGene00003977,-0.2486797306
WBGene00003978,0.0262370723
WBGene00003980,0.0970970385
WBGene00003981,0.0135735148
WBGene00003983,0.5463685911
WBGene00003986,-0.0478239782
WBGene00003987,-0.1442746313
WBGene00003991,0.3201545758
WBGene00003993,-0.2452644674
WBGene00003994,-0.0395256734
WBGene00003995,-0.5936725033
WBGene00003996,-0.3811070355
WBGene00003997,0.3133237439
WBGene00003998,-0.404883315
WBGene00003999,-0.1439196772
WBGene00004001,2.0986410613
WBGene00004002,-0.8151398022
WBGene00004003,-0.1092327545
WBGene00004005,-0.4197084407
WBGene00004007,-0.6815900174
WBGene00004008,0.1085903652
WBGene00004010,0.1549501377
WBGene00004013,-0.1466460699
WBGene00004016,0.0004338577
WBGene00004020,0.0518428357
WBGene00004024,-0.3325320927
WBGene00004026,0.5056604133
WBGene00004037,0.1658026962
WBGene00004038,-0.0414715175
WBGene00004041,-0.4602613789
WBGene00004045,0.1497616787
WBGene00004052,0.0116642017
WBGene00004054,-0.0079935108
WBGene00004058,0.5565195315
WBGene00004059,0.0226556276
WBGene00004062,-0.331627808
WBGene00004083,0.0649070508
WBGene00004084,-0.0031637645
WBGene00004086,0.0272512584
WBGene00004088,0.0909524446
WBGene00004096,0.1348592945
WBGene00004098,-0.3454859535
WBGene00004100,0.1207249493
WBGene00004103,0.297047934
WBGene00004104,-0.5205392658
WBGene00004106,-0.3648288964
WBGene00004112,-0.5313923262
WBGene00004113,0.0443092622
WBGene00004114,-0.1156905976
WBGene00004115,-0.1652130535
WBGene00004119,-0.0978729788
WBGene00004121,-0.4142728986
WBGene00004124,0.1804787993
WBGene00004127,-0.0328676559
WBGene00004129,-0.0472362152
WBGene00004130,-0.0021962818
WBGene00004133,0.0901571634
WBGene00004134,-0.6323359108
WBGene00004139,0.0215434201
WBGene00004144,0.4052117754
WBGene00004145,-0.6735037285
WBGene00004148,-0.1360652034
WBGene00004150,0.2647790627
WBGene00004153,-0.2203520625
WBGene00004154,-0.4539592085
WBGene00004155,-0.5517611822
WBGene00004156,-0.3415431909
WBGene00004157,-0.1983326826
WBGene00004168,-0.2971401475
WBGene00004169,0.1630730935
WBGene00004173,-0.6079786354
WBGene00004174,-0.419954311
WBGene00004179,-0.183662161
WBGene00004185,0.0007466689
WBGene00004192,0.9239569214
WBGene00004193,0.5108187602
WBGene00004196,-0.2041099665
WBGene00004211,0.0100137325
WBGene00004212,-0.1107567144
WBGene00004213,0.4994124046
WBGene00004214,-0.1444080816
WBGene00004216,-0.9480976154
WBGene00004217,-0.2513640955
WBGene00004218,0.8087165151
WBGene00004219,-0.9435118778
WBGene00004221,0.3604747966
WBGene00004224,-0.6044615653
WBGene00004226,0.1948826106
WBGene00004231,0.5769906245
WBGene00004232,-1.1016984917
WBGene00004233,0.1058575531
WBGene00004234,0.408678802
WBGene00004235,-0.0244500642
WBGene00004242,-0.0608408606
WBGene00004243,-0.0179982682
WBGene00004246,-0.2969058445
WBGene00004249,0.0820709922
WBGene00004256,0.0564799225
WBGene00004257,-0.3895244515
WBGene00004264,0.6877407614
WBGene00004265,0.5134676558
WBGene00004267,0.9278585473
WBGene00004282,0.0580286566
WBGene00004283,0.142728926
WBGene00004300,-0.3940941893
WBGene00004309,0.1407383628
WBGene00004310,-0.1013813363
WBGene00004316,0.6000903677
WBGene00004321,0.0400327412
WBGene00004324,-0.0687673152
WBGene00004328,0.1186741502
WBGene00004332,0.0887941555
WBGene00004334,-0.4765563792
WBGene00004335,-0.1900355377
WBGene00004340,-0.0348944951
WBGene00004347,0.1400389232
WBGene00004353,-0.2149876237
WBGene00004354,-0.1380540311
WBGene00004359,-0.7824440027
WBGene00004370,-0.1177561599
WBGene00004372,0.3495680732
WBGene00004377,0.0928759605
WBGene00004388,0.0118049208
WBGene00004393,0.379583476
WBGene00004395,-0.5843914284
WBGene00004397,-0.1418614111
WBGene00004398,-0.3330612521
WBGene00004404,0.0918218276
WBGene00004451,0.2720251349
WBGene00004507,-0.3654635941
WBGene00004508,-0.0089704582
WBGene00004509,0.5163971858
WBGene00004567,-1.2318011613
WBGene00004737,-0.1853196778
WBGene00004747,-0.2448244162
WBGene00004749,0.2072750902
WBGene00004764,0.3442728971
WBGene00004765,0.0832560269
WBGene00004769,0.4255253286
WBGene00004771,-0.1909942197
WBGene00004773,-0.1197414866
WBGene00004776,0.2888983341
WBGene00004778,-0.8943804554
WBGene00004779,0.2387974584
WBGene00004786,-0.4988282866
WBGene00004787,-0.9318263946
WBGene00004790,0.039926728
WBGene00004802,-0.1972369852
WBGene00004813,-0.3820393058
WBGene00004814,0.5160896615
WBGene00004816,-0.5178841541
WBGene00004817,0.5123046026
WBGene00004818,0.6037946679
WBGene00004819,-0.2300846251
WBGene00004822,0.0103948942
WBGene00004823,-0.0653767664
WBGene00004824,0.1567126444
WBGene00004825,0.0133190292
WBGene00004827,-1.5802451651
WBGene00004830,-0.15523952
WBGene00004854,-0.44631221
WBGene00004857,0.1170329751
WBGene00004858,0.0052482265
WBGene00004862,-0.0619025719
WBGene00004876,0.3378497745
WBGene00004877,0.1070494863
WBGene00004878,-0.9527803756
WBGene00004883,-0.5729411295
WBGene00004890,0.5341050341
WBGene00004893,-0.6226369318
WBGene00004894,0.3363210351
WBGene00004898,0.0485872323
WBGene00004900,-0.1747494487
WBGene00004901,-0.3029814287
WBGene00004904,-0.1245936415
WBGene00004906,-0.442559776
WBGene00004908,-0.7188052336
WBGene00004910,-0.782620017
WBGene00004913,0.147163867
WBGene00004920,-0.0335639752
WBGene00004921,0.2326979338
WBGene00004923,0.1549222278
WBGene00004925,-0.1296068772
WBGene00004926,-0.5577946851
WBGene00004928,0.1134670637
WBGene00004929,-0.0841750699
WBGene00004932,-0.5122377005
WBGene00004933,0.7126601745
WBGene00004949,-0.1616277447
WBGene00004950,0.1601604426
WBGene00004954,0.1880168444
WBGene00004959,-0.0121607669
WBGene00004960,-0.0409627748
WBGene00004963,-0.2120709775
WBGene00004964,-0.1236768741
WBGene00004965,-0.1691380304
WBGene00004971,0.0838036892
WBGene00004972,-0.0850277698
WBGene00004975,-0.1585089585
WBGene00004976,0.6327697609
WBGene00004984,-0.0556582352
WBGene00004985,0.0462615486
WBGene00004986,0.0784210232
WBGene00004988,-0.0366833641
WBGene00004989,-0.4337001369
WBGene00004994,0.9958413565
WBGene00004997,1.1798139954
WBGene00004998,0.2693256408
WBGene00005002,-0.9647949709
WBGene00005003,-0.0017513388
WBGene00005006,0.0334115268
WBGene00005008,-0.4485755025
WBGene00005017,-1.1775853475
WBGene00005018,-0.445823222
WBGene00005024,-0.0587312181
WBGene00005040,-0.0280827225
WBGene00005078,-0.9432647513
WBGene00005092,-0.7486498687
WBGene00005098,0.0232265924
WBGene00005105,0.0563715382
WBGene00005148,-0.119656277
WBGene00005189,0.3290464771
WBGene00005241,0.5706679719
WBGene00005324,0.3461451227
WBGene00005543,0.0748365589
WBGene00005548,0.1307005778
WBGene00005550,-0.0354379218
WBGene00005552,-0.8746780399
WBGene00005582,0.1026800285
WBGene00005586,-0.1651856735
WBGene00005602,-0.320416374
WBGene00005616,0.1869597165
WBGene00005638,0.0189243482
WBGene00005643,0.1649719341
WBGene00005644,-0.3620810897
WBGene00005649,-0.1218226407
WBGene00005652,0.7754121021
WBGene00005655,0.0200781853
WBGene00005657,-0.5609278503
WBGene00005683,-0.0050065246
WBGene00005703,0.0456153475
WBGene00005715,0.1506527627
WBGene00005818,-0.0971973298
WBGene00005831,-0.0619161629
WBGene00005832,0.5621506075
WBGene00005833,0.603253959
WBGene00005904,-0.1558958112
WBGene00005931,-0.1618648144
WBGene00006016,-0.0443868483
WBGene00006038,0.006354242
WBGene00006044,-0.0786741017
WBGene00006049,-0.0210466241
WBGene00006050,0.190882483
WBGene00006051,0.2856316123
WBGene00006052,0.0821670819
WBGene00006056,0.5067990113
WBGene00006057,0.0647532557
WBGene00006060,0.011271284
WBGene00006062,-0.4132304207
WBGene00006063,0.295274329
WBGene00006066,0.2317511731
WBGene00006067,-0.1081266841
WBGene00006075,0.2198620791
WBGene00006106,-0.176900287
WBGene00006163,0.1340332863
WBGene00006168,-0.0601539994
WBGene00006179,-0.0309947583
WBGene00006191,-0.0954550028
WBGene00006208,0.1715439054
WBGene00006220,-0.073076265
WBGene00006306,-0.1906989356
WBGene00006309,0.0801392396
WBGene00006311,-0.013332322
WBGene00006315,-0.0035597758
WBGene00006318,-0.1234546446
WBGene00006321,0.3236609205
WBGene00006342,-0.0993417038
WBGene00006344,-0.2509823299
WBGene00006365,0.3990507317
WBGene00006366,-0.013585646
WBGene00006367,-0.8105748163
WBGene00006371,0.1311950826
WBGene00006377,-0.0303705717
WBGene00006379,-0.1038804823
WBGene00006380,0.5675160843
WBGene00006388,-0.7954886627
WBGene00006391,0.0986598713
WBGene00006393,0.1132944396
WBGene00006404,-0.9938595344
WBGene00006408,-0.5543840263
WBGene00006410,0.0768540238
WBGene00006411,0.7846243249
WBGene00006416,-0.333140657
WBGene00006418,-0.2152481849
WBGene00006423,0.0406642154
WBGene00006424,-0.0729839843
WBGene00006430,0.2137670962
WBGene00006431,-0.3739234162
WBGene00006432,0.0222666294
WBGene00006436,-0.2180655888
WBGene00006445,-0.0289635803
WBGene00006450,0.0603717668
WBGene00006452,-0.1660481605
WBGene00006462,0.3404441939
WBGene00006464,0.6850116267
WBGene00006466,0.0495135004
WBGene00006467,0.0738811933
WBGene00006468,-0.0647508961
WBGene00006473,0.173702841
WBGene00006475,0.0269280526
WBGene00006476,9.3696680352002E-05
WBGene00006477,0.2850264976
WBGene00006486,0.4893956198
WBGene00006490,-0.1241640071
WBGene00006491,0.0016602146
WBGene00006492,-0.2320458234
WBGene00006498,-0.0286430039
WBGene00006505,0.2899108834
WBGene00006509,-0.0171302813
WBGene00006513,0.8474983792
WBGene00006517,0.3643815544
WBGene00006520,-0.0429370913
WBGene00006531,0.2083450963
WBGene00006534,-0.1094948487
WBGene00006535,0.1262364002
WBGene00006538,-0.6349103718
WBGene00006543,0.3977615373
WBGene00006546,0.1781452361
WBGene00006547,0.0511466697
WBGene00006552,0.1600176138
WBGene00006553,0.0088154407
WBGene00006561,-0.053395381
WBGene00006567,0.106868496
WBGene00006568,0.1217834759
WBGene00006572,-0.2774517642
WBGene00006575,0.3322417442
WBGene00006576,0.0191826174
WBGene00006582,-0.1327441287
WBGene00006583,0.1093142523
WBGene00006584,-0.0566128585
WBGene00006588,-0.0463142051
WBGene00006589,1.1235621477
WBGene00006604,0.0470251562
WBGene00006610,0.3827628086
WBGene00006611,0.6527261273
WBGene00006614,0.3624566562
WBGene00006615,0.0003019444
WBGene00006616,-0.3400895076
WBGene00006620,0.0324070043
WBGene00006621,-0.3646370564
WBGene00006623,0.2987319551
WBGene00006624,-0.0572604633
WBGene00006630,0.3372644223
WBGene00006632,0.6580675193
WBGene00006633,0.5065567968
WBGene00006635,0.0676716949
WBGene00006636,-0.4126940005
WBGene00006637,-0.1049052209
WBGene00006639,0.3242121979
WBGene00006640,0.9998609259
WBGene00006641,-0.6338848382
WBGene00006643,-0.2260073771
WBGene00006646,-0.3909577824
WBGene00006647,0.2300929763
WBGene00006650,-0.1627874304
WBGene00006651,0.7547858291
WBGene00006652,-0.1731341927
WBGene00006654,0.2607652049
WBGene00006655,0.0248472821
WBGene00006656,-0.4685551869
WBGene00006657,-0.2014378546
WBGene00006660,0.4731540694
WBGene00006662,-0.2164363477
WBGene00006663,-0.4217449353
WBGene00006666,0.016896612
WBGene00006667,0.1656082693
WBGene00006670,-0.3614825156
WBGene00006671,0.0791374287
WBGene00006672,-0.7452680244
WBGene00006675,0.0945065062
WBGene00006677,-0.2453924167
WBGene00006678,-0.2238895225
WBGene00006679,-0.5382941382
WBGene00006680,-0.0240296966
WBGene00006681,1.0022374609
WBGene00006683,0.3821165573
WBGene00006690,0.005818879
WBGene00006692,-0.3288803576
WBGene00006693,-0.4013006929
WBGene00006695,-0.189561793
WBGene00006712,-0.2499477602
WBGene00006714,0.3346735448
WBGene00006718,-0.3287775045
WBGene00006722,0.0921245198
WBGene00006731,0.1355583673
WBGene00006741,0.3428356842
WBGene00006743,0.0295119679
WBGene00006745,-0.0197350837
WBGene00006746,-1.4430003433
WBGene00006747,-0.2394840546
WBGene00006749,-0.6015163993
WBGene00006752,-0.0593024035
WBGene00006759,-0.0061365771
WBGene00006760,-0.1901626145
WBGene00006762,1.0454505942
WBGene00006765,-0.2405792815
WBGene00006769,0.1194106332
WBGene00006770,0.0483365866
WBGene00006772,-0.5965935548
WBGene00006774,-0.6007735874
WBGene00006775,0.372142965
WBGene00006778,0.2304389022
WBGene00006784,0.0624553749
WBGene00006785,0.015968902
WBGene00006792,-0.3074801821
WBGene00006794,-0.1388783055
WBGene00006795,-0.1552071123
WBGene00006797,-0.1543749682
WBGene00006801,-0.8115455231
WBGene00006807,-0.5516355732
WBGene00006809,-0.3402018369
WBGene00006812,-0.5104879903
WBGene00006818,-0.2803631221
WBGene00006820,-0.2914028436
WBGene00006822,0.5099579268
WBGene00006824,-0.462257629
WBGene00006827,-0.0589305238
WBGene00006830,-0.2653043744
WBGene00006836,0.1336548788
WBGene00006843,0.1409010612
WBGene00006844,-0.594858292
WBGene00006845,0.3676504272
WBGene00006852,-0.5224779847
WBGene00006861,-0.1099616806
WBGene00006863,0.1822693169
WBGene00006865,-0.4548003045
WBGene00006869,-0.2094967214
WBGene00006870,0.1937728255
WBGene00006874,-0.5203422942
WBGene00006875,0.5548193855
WBGene00006886,-0.5163210956
WBGene00006887,-0.1287057795
WBGene00006894,0.0367411238
WBGene00006896,-0.3129316322
WBGene00006897,-0.0544520656
WBGene00006902,0.367365163
WBGene00006915,-0.1126073091
WBGene00006922,0.200257688
WBGene00006927,-0.0603444079
WBGene00006928,-0.8162027683
WBGene00006938,0.0512672217
WBGene00006939,-0.0665668879
WBGene00006947,-0.1112969027
WBGene00006949,0.2254540833
WBGene00006955,-0.2324940788
WBGene00006956,-0.9709004746
WBGene00006957,0.1406137815
WBGene00006965,-0.0804553956
WBGene00006970,-0.0216242181
WBGene00006977,-0.1219529345
WBGene00006978,-0.1757951014
WBGene00006979,0.0839899226
WBGene00006980,0.9383596302
WBGene00006981,-0.3246965341
WBGene00006982,-1.3491917245
WBGene00006983,-0.8413389334
WBGene00006985,0.1065742903
WBGene00006986,-0.1792037827
WBGene00006987,-0.050539432
WBGene00007011,-0.1178495074
WBGene00007015,0.1227587843
WBGene00007020,0.075955745
WBGene00007021,0.3646844365
WBGene00007026,0.5267950958
WBGene00007044,-0.5196581698
WBGene00007045,-0.0799041316
WBGene00007047,-0.3836458246
WBGene00007049,-0.0655097964
WBGene00007056,-0.0723623711
WBGene00007058,0.0450778674
WBGene00007065,-0.428663167
WBGene00007067,0.0059556855
WBGene00007068,-0.5515308492
WBGene00007070,-0.2566001744
WBGene00007071,-0.4641416552
WBGene00007072,-0.5972395033
WBGene00007073,-0.5992545239
WBGene00007076,-0.8364681995
WBGene00007079,-0.1620170074
WBGene00007081,-0.1682419859
WBGene00007082,-0.314292951
WBGene00007092,-0.4561659258
WBGene00007097,0.0478529569
WBGene00007114,0.0070135003
WBGene00007116,-0.4459559577
WBGene00007117,-0.0217789546
WBGene00007119,-0.4812399428
WBGene00007122,0.0514960257
WBGene00007130,0.8614273287
WBGene00007131,0.2082389944
WBGene00007134,0.1035411119
WBGene00007138,0.005923413
WBGene00007140,-0.1056853273
WBGene00007141,1.0424445199
WBGene00007146,0.1669464978
WBGene00007147,0.0860104993
WBGene00007152,0.2858476079
WBGene00007153,-0.0739880842
WBGene00007154,0.3322931884
WBGene00007155,0.1005342686
WBGene00007156,-0.2996662218
WBGene00007159,-0.3369822537
WBGene00007165,-0.7327928834
WBGene00007169,0.0294984706
WBGene00007170,-0.7861879892
WBGene00007174,-0.3336924897
WBGene00007175,-0.0043156974
WBGene00007176,0.2327900274
WBGene00007177,-0.2021464306
WBGene00007178,0.3223130161
WBGene00007180,0.6100389581
WBGene00007182,0.0291707813
WBGene00007183,-0.0702083964
WBGene00007185,-0.0457242335
WBGene00007196,0.3232618713
WBGene00007197,-0.2582422368
WBGene00007202,0.5182953084
WBGene00007203,-0.4465257666
WBGene00007206,-0.2181985791
WBGene00007210,-0.0942020317
WBGene00007211,0.0875339998
WBGene00007213,-0.1633627653
WBGene00007214,-0.3444658945
WBGene00007218,0.1003706221
WBGene00007224,0.3244308563
WBGene00007228,0.3706558747
WBGene00007229,0.0064904333
WBGene00007230,-0.1123171208
WBGene00007232,0.6766212961
WBGene00007236,-0.7541818741
WBGene00007237,0.0917516082
WBGene00007239,0.2176526256
WBGene00007240,-0.1379574476
WBGene00007242,-0.6372427553
WBGene00007244,-0.1462347544
WBGene00007248,-0.2600742122
WBGene00007252,-0.2046443147
WBGene00007255,0.03859825
WBGene00007257,-0.1438304534
WBGene00007258,-0.5321570248
WBGene00007260,-0.1272806778
WBGene00007264,0.0854708021
WBGene00007266,-0.0028765289
WBGene00007267,-0.3214078895
WBGene00007275,-0.0303610135
WBGene00007281,0.2897295147
WBGene00007282,-0.3354680258
WBGene00007283,-0.8084561053
WBGene00007285,-0.2733832674
WBGene00007287,-0.20080765
WBGene00007288,0.680483401
WBGene00007290,-0.4810442031
WBGene00007295,0.0639207356
WBGene00007296,0.2846923914
WBGene00007297,0.0303927554
WBGene00007301,0.254501003
WBGene00007303,-0.1745459759
WBGene00007304,0.0899248798
WBGene00007305,-0.1047178479
WBGene00007306,-0.3976754125
WBGene00007309,0.188476584
WBGene00007312,0.1177839807
WBGene00007315,1.2690370349
WBGene00007316,-0.5854322662
WBGene00007317,-0.1628839206
WBGene00007324,0.5834909917
WBGene00007327,0.3419243163
WBGene00007335,-0.2603535221
WBGene00007336,-0.0457947046
WBGene00007339,-0.4098927558
WBGene00007340,0.1515003636
WBGene00007341,-0.0966647282
WBGene00007343,0.0452361405
WBGene00007344,-0.3735797185
WBGene00007345,-0.1450148314
WBGene00007347,0.1334019755
WBGene00007348,0.4080301538
WBGene00007349,-0.0684445766
WBGene00007351,0.3404427774
WBGene00007353,-0.1210724718
WBGene00007354,-0.004857015
WBGene00007358,0.0041569446
WBGene00007362,0.5080831244
WBGene00007365,0.1760929055
WBGene00007366,-0.2535992246
WBGene00007367,-0.0890707972
WBGene00007368,-0.7288020439
WBGene00007370,-0.3202293584
WBGene00007381,-0.1137838452
WBGene00007382,0.0191608068
WBGene00007384,-0.3799103206
WBGene00007388,-0.036870863
WBGene00007391,0.265724237
WBGene00007393,-0.1785225244
WBGene00007396,0.770158211
WBGene00007404,0.2921480531
